mls_id,status,property_type,list_price,address,city,state,zip_code,district,bedrooms,bathrooms,living_area,piccount
371446,SLD,SF,850000.0,2582 Omiko Pl,KIHEI,HI,96753,Kihei,4,3.0,1934,1
394518,SLD,SF,850000.0,162 Akai St,KIHEI,HI,96753,Kihei,2,1.0,500,25
357694,SLD,SF,850000.0,142 Moana Ave,KIHEI,HI,96753,Kihei,3,2.5,1852,25
345605,EXP,SF,850000.0,69 Pukolu Way,KIHEI,HI,96753,Wailea,4,2.5,2412,30
403522,TOM,SF,850000.0,298 MANINI Pl,KIHEI,HI,96753,Kihei,2,1.0,599,7
320982,CXL,SF,850000.0,155F Auhana RD,KIHEI,HI,96753,Kihei,3,3.0,1340,5
405777,ACT,SF,850000.0,203 Hoalike St,KIHEI,HI,96753,Kihei,2,1.0,864,17
391263,SLD,SF,850000.0,87 OLUEA St,KIHEI,HI,96753,Kihei,2,2.0,1167,30
383782,SLD,SF,850000.0,10 Waikalani Hema Pl,KIHEI,HI,96753,Kihei,4,3.0,2444,1
357757,SLD,SF,850000.0,2760 Puu hoolai ST,KIHEI,HI,96753,Kihei,3,2.0,2021,1
340321,CXL,SF,850000.0,1463 Halama ST,KIHEI,HI,96753,Kihei,1,1.0,902,30
379223,SLD,SF,855000.0,28 Hakoi Hema Pl,KIHEI,HI,96753,Kihei,3,2.5,2598,3
330024,CXL,SF,855000.0,2597 Mo'olio PL,KIHEI,HI,96753,Kihei,4,3.0,1912,30
305774,SLD,SF,855000.0,2607 Moolio PL,KIHEI,HI,96753,Kihei,3,3.0,1896,0
370010,SLD,SF,857000.0,206 Mahie Pl,KIHEI,HI,96753,Kihei,3,2.0,1056,30
358715,CXL,SF,857000.0,159 Kuli Puu St,KIHEI,HI,96753,Kihei,3,2.0,1550,13
399428,SLD,SF,858600.0,139 MEHANI Pl,KIHEI,HI,96753,Kihei,4,3.5,3981,8
388506,SLD,SF,858888.0,2717 Panepoo St,KIHEI,HI,96753,Kihei,4,2.0,1624,30
320172,SLD,SF,859000.0,2577 OMIKO PL,KIHEI,HI,96753,Kihei,4,3.0,1923,0
364407,EXP,SF,859000.0,9 Kuli Puu St,KIHEI,HI,96753,Kihei,5,4.0,2511,30
386792,SLD,SF,859000.0,174 Kawailani Cir,KIHEI,HI,96753,Kihei,4,3.0,1780,30
343749,SLD,SF,859000.0,66 Hoohale ST,KIHEI,HI,96753,Kihei,3,2.0,1874,29
374577,CXL,SF,859000.0,263 Keonekai Rd,KIHEI,HI,96753,Kihei,3,3.0,1776,30
344855,CXL,SF,859000.0,66 Laukahi ST,KIHEI,HI,96753,Kihei,3,3.0,1818,22
383483,SLD,SF,859000.0,2864 PUU HOOLAI St,KIHEI,HI,96753,Kihei,4,3.0,1632,29
375051,SLD,SF,859000.0,263 Keonekai Rd,KIHEI,HI,96753,Kihei,3,3.0,1776,30
363586,SLD,SF,859000.0,159 Kuli Puu St,KIHEI,HI,96753,Kihei,3,2.0,1550,10
311866,SLD,SF,860000.0,869 Mahealani,KIHEI,HI,96753,Kihei,4,2.0,1951,0
332317,EXP,SF,860000.0,35 Kuli Puu St,KIHEI,HI,96753,Kihei,3,2.0,1550,17
370766,CXL,SF,860000.0,129 Pauloa Pl,KIHEI,HI,96753,Kihei,9,6.0,3419,30
392762,SLD,SF,865000.0,270 Kaiwahine St,KIHEI,HI,96753,Kihei,3,2.0,1262,25
373868,SLD,SF,865000.0,129 Pauloa Pl,KIHEI,HI,96753,Kihei,9,4.5,3419,13
310490,SLD,SF,865000.0,1815 Halama ST,KIHEI,HI,96753,Kihei,3,2.0,1362,0
363161,SLD,SF,865000.0,15 Mahalo Nui Pl,KIHEI,HI,96753,Kihei,3,2.0,1550,30
310670,SLD,SF,865000.0,61 Kuli Puu St,KIHEI,HI,96753,Kihei,3,2.0,1697,0
385018,CXL,SF,865000.0,2717 Panepoo St,KIHEI,HI,96753,Kihei,4,2.0,1624,24
352671,SLD,SF,865000.0,176 HELEUMA PL,KIHEI,HI,96753,Wailea,3,2.0,2060,7
313192,CXL,SF,865000.0,2772 Ohina ST,KIHEI,HI,96753,Kihei,3,2.0,1526,0
323232,SLD,SF,868000.0,482-A KAIOLA ST,KIHEI,HI,96753,Kihei,2,2.0,1485,0
313635,SLD,SF,868000.0,227 Mehani CIR,KIHEI,HI,96753,Kihei,3,3.5,2837,0
387867,SLD,SF,869000.0,31 Ohukai Rd,KIHEI,HI,96753,Kihei,3,2.0,1889,23
319246,EXP,SF,869000.0,914 Kahoku PL,KIHEI,HI,96753,Kihei,3,2.5,1536,0
369461,SLD,SF,869000.0,9 Kuli Puu St,KIHEI,HI,96753,Kihei,5,4.0,2511,30
319996,EXP,SF,869000.0,269 Wainohia ST,KIHEI,HI,96753,Kihei,3,2.5,1530,14
362227,CXL,SF,869000.0,2838 Ohina St,KIHEI,HI,96753,Kihei,4,3.0,2464,30
389958,SLD,SF,869000.0,828 Mahealani St,KIHEI,HI,96753,Kihei,3,2.0,1610,30
382362,SLD,SF,869000.0,783 Mahealani Pl,KIHEI,HI,96753,Kihei,4,3.0,2049,30
391474,SLD,SF,869000.0,81 LUAKAHA Cir,KIHEI,HI,96753,Kihei,3,2.5,1434,30
374320,CXL,SF,869000.0,160 Oluea Cir,KIHEI,HI,96753,Kihei,4,2.5,2289,30
317824,CXL,SF,869000.0,8 Honuea,KIHEI,HI,96753,Kihei,4,4.0,2029,0
373744,CXL,SF,869000.0,263 Keonekai Rd,KIHEI,HI,96753,Kihei,3,3.0,1776,30
328713,EXP,SF,869000.0,142 LULUKA PL,KIHEI,HI,96753,Kihei,4,3.0,2164,28
356461,SLD,SF,869500.0,357 S Kihei Rd,KIHEI,HI,96753,Kihei,5,5.0,3598,25
349122,SLD,SF,869900.0,170 Alaula PL,KIHEI,HI,96753,Wailea,4,2.5,2219,19
345926,CXL,SF,869900.0,89 Ponana ST,KIHEI,HI,96753,Kihei,3,2.0,2026,26
307490,EXP,SF,869900.0,2582 Omiko PL,KIHEI,HI,96753,Kihei,4,3.0,1935,15
313879,CXL,SF,869900.0,298 AHAIKI ST,KIHEI,HI,96753,Kihei,4,4.0,2910,0
326033,CXL,SF,870000.0,27 Kahele ST,KIHEI,HI,96753,Kihei,5,4.0,2532,10
391777,SLD,SF,870000.0,914 Kahoku Pl,KIHEI,HI,96753,Kihei,3,2.5,1563,24
323308,CXL,SF,870000.0,2885 Kauhale ST,KIHEI,HI,96753,Kihei,3,3.0,1630,19
386772,SLD,SF,872000.0,288 Aukahi St,KIHEI,HI,96753,Kihei,3,3.0,2172,27
379110,SLD,SF,874000.0,237 Kuli Puu St,KIHEI,HI,96753,Kihei,3,2.0,1550,29
356275,SLD,SF,875000.0,135 Laukahi ST,KIHEI,HI,96753,Kihei,4,3.0,2384,5
368887,SLD,SF,875000.0,9 Moana Ave,KIHEI,HI,96753,Kihei,3,3.0,1818,30
388549,SLD,SF,875000.0,2548 Omiko Pl,KIHEI,HI,96753,Kihei,3,2.0,1488,30
320917,SLD,SF,875000.0,31 Mahalo Nui PL,KIHEI,HI,96753,Kihei,3,2.0,1550,0
328163,CXL,SF,875000.0,32 Hakoi Hema PL,KIHEI,HI,96753,Kihei,4,3.0,2081,19
349469,SLD,SF,875000.0,306 Pualoa Nani PL,KIHEI,HI,96753,Wailea,4,3.0,2961,17
390780,SLD,SF,875000.0,26 WAIPUILANI Rd,KIHEI,HI,96753,Kihei,3,2.0,1274,17
372644,SLD,SF,875000.0,2828 Puu Hoolai St,KIHEI,HI,96753,Kihei,4,3.0,2011,30
397922,SLD,SF,875000.0,225 Hoohale Pl,KIHEI,HI,96753,Kihei,3,1.5,1058,12
390631,CXL,SF,875000.0,561 Alulike St,KIHEI,HI,96753,Kihei,5,3.0,1864,11
366923,SLD,SF,875000.0,3000 Kauhale St,KIHEI,HI,96753,Kihei,3,3.0,1678,9
389709,SLD,SF,875000.0,98 Alena Pl,KIHEI,HI,96753,Kihei,3,2.0,1200,30
406177,ACT,SF,875000.0,119 Kupalaiki Loop,KIHEI,HI,96753,Kihei,4,3.0,1152,50
310808,CXL,SF,875000.0,22 Hoolalei Way,KIHEI,HI,96753,Kihei,4,4.0,2298,0
309649,CXL,SF,875000.0,304 Huaka ST,KIHEI,HI,96753,Kihei,5,3.0,2320,0
392097,SLD,SF,875000.0,38 Luakaha Cir,KIHEI,HI,96753,Kihei,3,2.0,1458,30
337089,CXL,SF,875000.0,192 KAMAKOI Loop,KIHEI,HI,96753,Kihei,4,2.0,2256,1
319046,CXL,SF,875000.0,31 Mahalo Nui PL,KIHEI,HI,96753,Kihei,3,2.0,1550,0
340803,CXL,SF,875000.0,31 Kuli Puu St,KIHEI,HI,96753,Kihei,5,3.0,2222,10
346055,SLD,SF,875000.0,4 Puuwai PL,KIHEI,HI,96753,Kihei,4,3.5,2100,28
332778,EXP,SF,875000.0,130 Kauhaa ST,KIHEI,HI,96753,Kihei,5,3.5,2378,10
356387,CXL,SF,876630.0,612 Umeke ST,KIHEI,HI,96753,Kihei,2,2.0,1898,10
353205,CXL,SF,876630.0,612 Umeke ST,KIHEI,HI,96753,Kihei,2,2.0,1898,10
346129,SLD,SF,876900.0,146 Hokai PL,KIHEI,HI,96753,Kihei,3,4.0,3200,9
359564,CXL,SF,877000.0,2491 Hihimanu St,KIHEI,HI,96753,Kihei,2,2.0,1832,21
353151,SLD,SF,878000.0,45 Kilohana DR,KIHEI,HI,96753,Kihei,3,1.5,1210,5
392040,SLD,SF,878000.0,408 Auhana Rd,KIHEI,HI,96753,Kihei,3,2.0,1225,30
350900,CXL,SF,879000.0,1387 Hihimanu ST,KIHEI,HI,96753,Kihei,2,2.0,1832,30
359471,CXL,SF,879000.0,101 Kuli Puu St,KIHEI,HI,96753,Kihei,3,2.0,1697,23
386092,SLD,SF,879000.0,2837 Panepoo St,KIHEI,HI,96753,Kihei,3,3.0,1698,23
339394,EXP,SF,879000.0,2760  Puu Hoolai ST,KIHEI,HI,96753,Kihei,3,3.5,2021,10
342445,CXL,SF,879000.0,1655 Halama ST,KIHEI,HI,96753,Kihei,4,2.0,1535,16
385607,SLD,SF,879000.0,209 Halona St,KIHEI,HI,96753,Kihei,3,2.5,1872,30
386484,CXL,SF,879000.0,793 MAHEALANI Pl,KIHEI,HI,96753,Kihei,4,3.0,2049,30
384694,SLD,SF,879000.0,617 Kaiola St,KIHEI,HI,96753,Kihei,3,2.0,1586,28
382339,SLD,SF,879000.0,26 Laumakani Loop,KIHEI,HI,96753,Kihei,3,2.5,1501,30
353967,SLD,SF,879900.0,89 PONANA ST,KIHEI,HI,96753,Kihei,3,2.0,2026,26
312473,SLD,SF,879900.0,2582 Omiko PL,KIHEI,HI,96753,Kihei,4,3.0,1935,0
395452,SLD,SF,880000.0,294 Kawailani Cir,KIHEI,HI,96753,Kihei,2,2.0,982,24
328699,SLD,SF,880000.0,22 Moana AVE,KIHEI,HI,96753,Kihei,3,2.0,1668,0
329465,CXL,SF,880000.0,552 Kaiola ST,KIHEI,HI,96753,Kihei,3,2.5,2025,30
319963,SLD,SF,880000.0,2742 Puuhoolai ST,KIHEI,HI,96753,Kihei,4,3.0,2011,0
300138,EXP,SF,880000.0,47 Ohukai RD,KIHEI,HI,96753,Kihei,3,1.0,1503,0
345396,CXL,SF,880000.0,1624 Hihimanu ST,KIHEI,HI,96753,Kihei,2,2.0,1898,22
326187,SLD,SF,884000.0,33 Moana AVE,KIHEI,HI,96753,Kihei,3,2.0,1668,11
338419,SLD,SF,885000.0,36 Kuli Puu St,KIHEI,HI,96753,Kihei,5,4.0,2219,4
326414,CXL,SF,885000.0,2172 Auina PL,KIHEI,HI,96753,Kihei,3,2.0,1716,30
312178,SLD,SF,885000.0,93 HONUEA PL,KIHEI,HI,96753,Kihei,4,4.0,2309,0
345359,SLD,SF,888000.0,3386  E Lani Ikena Way,KIHEI,HI,96753,Wailea,2,2.5,2360,29
384293,SLD,SF,888000.0,285 Ohina Pl,KIHEI,HI,96753,Kihei,2,3.0,2233,27
317407,SLD,SF,889000.0,2542 OMIKO PL,KIHEI,HI,96753,Kihei,3,2.5,1693,0
378713,SLD,SF,889000.0,2724 Puu Hoolai St,KIHEI,HI,96753,Kihei,4,3.0,2011,29
334133,SLD,SF,889000.0,42 Ponana ST,KIHEI,HI,96753,Kihei,3,2.0,1776,23
380130,SLD,SF,889000.0,319 Huaka St,KIHEI,HI,96753,Kihei,4,3.0,1623,28
373182,SLD,SF,889000.0,111 Kuli Puu St,KIHEI,HI,96753,Kihei,3,2.0,1697,30
321316,CXL,SF,889000.0,12 Honuhula ST,KIHEI,HI,96753,Kihei,3,3.5,2116,0
381370,SLD,SF,889000.0,229 Kuli Puu St,KIHEI,HI,96753,Kihei,3,2.0,1697,1
313083,CXL,SF,889000.0,69 ILIWAI Loop,KIHEI,HI,96753,Kihei,4,3.0,1632,0
350123,SLD,SF,890000.0,129 Hoohale ST,KIHEI,HI,96753,Kihei,3,2.0,1874,29
358022,SLD,SF,890000.0,22 Hoohale St,KIHEI,HI,96753,Kihei,3,3.0,1513,28
396412,SLD,SF,890000.0,151 Kauhaa St,KIHEI,HI,96753,Kihei,4,2.0,1248,25
393044,SLD,SF,890000.0,81 Waiapo St,KIHEI,HI,96753,Kihei,3,2.0,1332,24
315346,CXL,SF,890000.0,276 Palanehe ST,KIHEI,HI,96753,Kihei,5,3.0,2646,0
393767,SLD,SF,890000.0,1824 MALAMA St,KIHEI,HI,96753,Kihei,3,2.0,1200,30
314659,CXL,SF,890000.0,2172 Auina PL,KIHEI,HI,96753,Kihei,3,2.0,1716,0
314264,SLD,SF,895000.0,263 Aone ST,KIHEI,HI,96753,Kihei,4,3.0,2046,0
340008,SLD,SF,895000.0,121 Waikai ST,KIHEI,HI,96753,Wailea,3,3.0,2372,25
328659,SLD,SF,895000.0,41 Moana AVE,KIHEI,HI,96753,Kihei,3,2.0,1668,0
313057,SLD,SF,895000.0,159 Kuli Puu St,KIHEI,HI,96753,Kihei,3,2.0,1550,0
319837,CXL,SF,895000.0,2180 Auina PL,KIHEI,HI,96753,Kihei,3,2.0,1716,0
322387,SLD,SF,895000.0,25 Mahalo Nui PL,KIHEI,HI,96753,Kihei,3,2.0,1697,0
327552,SLD,SF,895000.0,29 Mahalo Nui PL,KIHEI,HI,96753,Kihei,3,3.0,1687,21
313291,SLD,SF,895000.0,304 Huaka ST,KIHEI,HI,96753,Kihei,5,3.0,2320,0
341320,SLD,SF,895000.0,118 Waaula PL,KIHEI,HI,96753,Wailea,2,2.5,1950,6
405279,ACT,SF,895000.0,293 Manini Pl,KIHEI,HI,96753,Kihei,2,1.5,1241,28
316874,SLD,SF,895000.0,10 Lio Poele PL,KIHEI,HI,96753,Kihei,5,3.0,2164,20
321962,CXL,SF,895000.0,81 Ponana ST,KIHEI,HI,96753,Kihei,3,2.0,1525,13
313210,SLD,SF,895000.0,2660 Moolio PL,KIHEI,HI,96753,Kihei,3,2.5,1696,0
352719,CXL,SF,895000.0,286 Kuli Puu PL,KIHEI,HI,96753,Kihei,5,4.0,2219,19
331614,CXL,SF,895000.0,552 Kaiola ST,KIHEI,HI,96753,Kihei,3,2.5,2067,9
330652,CXL,SF,895000.0,2626 Mikoi PL,KIHEI,HI,96753,Kihei,4,3.0,1895,24
323097,SLD,SF,895000.0,27 Ponana ST,KIHEI,HI,96753,Kihei,3,2.0,1597,18
393122,SLD,SF,895000.0,1006 S Kihei Rd,KIHEI,HI,96753,Kihei,0,2.0,1177,12
340325,CXL,SF,895000.0,25 Moana AVE,KIHEI,HI,96753,Kihei,3,3.0,1818,28
313523,SLD,SF,895000.0,2366 Puu Mala PL,KIHEI,HI,96753,Kihei,3,3.0,1767,0
379610,SLD,SF,895000.0,262 Aukahi St,KIHEI,HI,96753,Kihei,3,2.5,1948,30
399331,SLD,SF,895000.0,313 Hale Kai St,KIHEI,HI,96753,Kihei,3,2.0,1393,21
356617,CXL,SF,896920.0,821 Halelea St,KIHEI,HI,96753,Kihei,2,2.0,1832,10
353208,CXL,SF,896920.0,2189 Hihimanu ST,KIHEI,HI,96753,Kihei,2,2.0,1832,6
311321,CXL,SF,897000.0,2790 Ohina ST,KIHEI,HI,96753,Kihei,3,2.0,2096,0
346829,CXL,SF,898000.0,29 Mahalo Nui PL,KIHEI,HI,96753,Kihei,3,3.0,1687,15
337975,CXL,SF,898000.0,27 Laukahi ST,KIHEI,HI,96753,Kihei,3,3.0,1839,20
386180,SLD,SF,898000.0,233 Oluea Cir,KIHEI,HI,96753,Kihei,4,2.5,2289,28
373583,SLD,SF,898880.0,304 Ohina Pl,KIHEI,HI,96753,Kihei,3,2.0,1198,30
380769,SLD,SF,898880.0,301 Wainohia Pl,KIHEI,HI,96753,Kihei,4,4.0,2592,30
387504,SLD,SF,899000.0,195 Oluea Cir,KIHEI,HI,96753,Kihei,4,2.5,2298,30
371258,CXL,SF,899000.0,2977 Kauhale St,KIHEI,HI,96753,Kihei,3,2.0,2160,30
311534,SLD,SF,899000.0,47 Ohukai RD,KIHEI,HI,96753,Kihei,3,1.0,1503,0
357759,SLD,SF,899000.0,152 Ponana ST,KIHEI,HI,96753,Kihei,3,2.0,1545,30
386134,CXL,SF,899000.0,195 Oluea Cir,KIHEI,HI,96753,Kihei,4,2.5,2298,30
348209,SLD,SF,899000.0,42 Laukahi ST,KIHEI,HI,96753,Kihei,4,3.0,2616,15
400045,SLD,SF,899000.0,194 Ohukai Rd,KIHEI,HI,96753,Kihei,3,2.0,1220,23
355676,CXL,SF,899000.0,145 Poailani Pl,KIHEI,HI,96753,Wailea,3,3.0,2107,24
321117,EXP,SF,899000.0,2657 Moolio PL,KIHEI,HI,96753,Kihei,4,3.0,1897,0
325617,CXL,SF,899000.0,167 Ponana ST,KIHEI,HI,96753,Kihei,3,2.5,1895,1
350209,CXL,SF,899000.0,1624 Hihimanu ST,KIHEI,HI,96753,Kihei,2,2.0,1898,22
306242,SLD,SF,899000.0,89 Ponana ST,KIHEI,HI,96753,Kihei,3,2.0,2200,0
312066,CXL,SF,899000.0,8 Honuea ST,KIHEI,HI,96753,Kihei,4,3.5,2029,0
346538,CXL,SF,899000.0,114 Ahekolo PL,KIHEI,HI,96753,Kihei,5,3.0,2576,28
359418,SLD,SF,899000.0,2180 Auina Pl,KIHEI,HI,96753,Kihei,3,2.0,1716,30
337487,EXP,SF,899000.0,89 Ponana ST,KIHEI,HI,96753,Kihei,3,2.0,2026,25
324584,EXP,SF,899000.0,173 Iliwai Loop,KIHEI,HI,96753,Kihei,4,3.0,2011,28
332518,CXL,SF,899000.0,117 Laukahi ST,KIHEI,HI,96753,Kihei,4,4.0,2449,10
391087,SLD,SF,899000.0,547 Kaiwahine St,KIHEI,HI,96753,Kihei,3,3.0,1708,13
391460,SLD,SF,899000.0,249 Kawailani Cir,KIHEI,HI,96753,Kihei,4,3.0,1780,20
360341,SLD,SF,899000.0,284 Ohina Pl,KIHEI,HI,96753,Kihei,5,5.0,2797,29
390894,SLD,SF,899000.0,70 Aliilani Pl,KIHEI,HI,96753,Kihei,2,2.0,864,1
376110,SLD,SF,899000.0,2837 Umalu Pl,KIHEI,HI,96753,Kihei,3,2.0,1536,23
343785,SLD,SF,899000.0,3226 pikai Way,KIHEI,HI,96753,Wailea,4,3.0,2178,15
336214,SLD,SF,899000.0,212  E Ikea Kai PL,KIHEI,HI,96753,Wailea,4,3.5,2796,24
380467,SLD,SF,899000.0,2865 Puu Hoolai St,KIHEI,HI,96753,Kihei,3,2.0,1368,23
391137,SLD,SF,899000.0,108 Kawailani Cir,KIHEI,HI,96753,Kihei,4,3.0,1780,30
327566,CXL,SF,899000.0,2760 Puuhoolai ST,KIHEI,HI,96753,Kihei,3,3.5,2021,30
369347,CXL,SF,899000.0,275 Kuli Puu Pl,KIHEI,HI,96753,Kihei,5,3.0,2164,30
398166,SLD,SF,899000.0,115 Oluea Cir,KIHEI,HI,96753,Kihei,2,2.0,1008,37
372551,SLD,SF,899000.0,192 Kamakoi Loop,KIHEI,HI,96753,Kihei,4,3.0,2256,30
314167,SLD,SF,899000.0,302 Hale Kai ST,KIHEI,HI,96753,Kihei,6,4.5,2080,0
375225,SLD,SF,899000.0,2977 Kauhale St,KIHEI,HI,96753,Kihei,3,2.0,2160,28
355805,SLD,SF,899000.0,42 Hoohale ST,KIHEI,HI,96753,Kihei,3,3.0,1948,23
399728,SLD,SF,899000.0,143 Keala Pl,KIHEI,HI,96753,Kihei,2,1.0,720,50
344624,CXL,SF,899000.0,42 Laukahi ST,KIHEI,HI,96753,Kihei,4,3.0,2616,15
386174,EXP,SF,899000.0,73 Honuhula St,KIHEI,HI,96753,Kihei,4,2.0,1672,30
342102,SLD,SF,899000.0,127 Ahekolo ST,KIHEI,HI,96753,Kihei,3,2.0,1730,19
381494,SLD,SF,899000.0,2844 Ohina St,KIHEI,HI,96753,Kihei,5,4.0,2260,30
392239,CXL,SF,899900.0,270 Kaiwahine St,KIHEI,HI,96753,Kihei,3,2.0,1295,30
360768,SLD,SF,899900.0,286 Kuli Puu Pl,KIHEI,HI,96753,Kihei,5,4.0,2219,30
392908,SLD,SF,899900.0,845 Mahealani St,KIHEI,HI,96753,Kihei,3,2.0,1415,26
341884,CXL,SF,899900.0,66 Hoohale ST,KIHEI,HI,96753,Kihei,3,2.0,1874,28
358361,EXP,SF,899998.0,2605 Moolio Pl,KIHEI,HI,96753,Kihei,4,3.0,1936,30
394914,SLD,SF,899999.0,70 E Lipoa St,KIHEI,HI,96753,Kihei,4,1.5,1056,30
313599,SLD,SF,899999.0,2626 Mikoi PL,KIHEI,HI,96753,Kihei,4,3.0,1935,0
353613,SLD,SF,899999.0,135 Ahekolo ST,KIHEI,HI,96753,Kihei,3,2.1,2067,30
302056,SLD,SF,900000.0,2200 Haukai PL,KIHEI,HI,96753,Kihei,4,5.0,4150,0
328658,SLD,SF,900000.0,25 Moana AVE,KIHEI,HI,96753,Kihei,3,3.0,1821,0
318586,EXP,SF,900000.0,225 Keala PL,KIHEI,HI,96753,Kihei,3,2.0,1297,0
382204,CXL,SF,900000.0,1797 MALAMA St,KIHEI,HI,96753,Kihei,3,2.0,1884,28
383271,CXL,SF,900000.0,2745 Kauhale St,KIHEI,HI,96753,Kihei,3,2.0,1152,30
326676,CXL,SF,900000.0,235 Kuli Puu St,KIHEI,HI,96753,Kihei,3,3.0,1534,18
392090,SLD,SF,900000.0,167 Mahina St,KIHEI,HI,96753,Kihei,3,2.0,1640,28
357695,SLD,SF,900000.0,148 Moana Ave,KIHEI,HI,96753,Kihei,4,3.0,2384,8
390399,CXL,SF,900600.0,139 MEHANI Pl,KIHEI,HI,96753,Kihei,4,4.5,3981,1
320449,SLD,SF,905000.0,15 Laukahi ST,KIHEI,HI,96753,Kihei,3,3.0,1839,1
358591,SLD,SF,905000.0,130 Laukahi St,KIHEI,HI,96753,Kihei,3,3.0,1821,16
319823,SLD,SF,905000.0,7 Laukahi ST,KIHEI,HI,96753,Kihei,3,2.0,1668,1
319698,CXL,SF,905000.0,15 Laukahi ST,KIHEI,HI,96753,Kihei,3,3.0,1839,0
328662,SLD,SF,905000.0,27 Laukahi ST,KIHEI,HI,96753,Kihei,3,3.0,1839,0
359563,CXL,SF,906000.0,612 Umeke St,KIHEI,HI,96753,Kihei,2,2.0,1898,11
359877,CXL,SF,907000.0,2491 Hihimanu St,KIHEI,HI,96753,Kihei,2,2.0,1832,21
405759,ACT,SF,909999.0,170 Kukulu Pl,KIHEI,HI,96753,Kihei,3,1.5,1056,49
368665,CXL,SF,910000.0,2582 Omiko Pl,KIHEI,HI,96753,Kihei,4,3.0,1934,1
333678,CXL,SF,915000.0,66 Laukahi ST,KIHEI,HI,96753,Kihei,3,3.5,1821,16
307876,EXP,SF,915000.0,174 KAMAKOI Loop,KIHEI,HI,96753,Kihei,4,3.0,2632,0
323835,CXL,SF,915000.0,33 Moana AVE,KIHEI,HI,96753,Kihei,3,2.0,1668,11
371155,SLD,SF,917000.0,308 Ohina Pl,KIHEI,HI,96753,Kihei,3,2.0,1750,23
312150,SLD,SF,919000.0,2760 Puuhoolai ST,KIHEI,HI,96753,Kihei,3,2.5,2021,0
392972,SLD,SF,919000.0,68 Ohukai St,KIHEI,HI,96753,Kihei,3,2.0,1152,30
312233,SLD,SF,920000.0,31 Mahalo Nui PL,KIHEI,HI,96753,Kihei,3,2.0,1518,0
359646,CXL,SF,920000.0,147 Moana Ave,KIHEI,HI,96753,Kihei,4,3.5,2162,2
362131,SLD,SF,920000.0,147 Moana Ave,KIHEI,HI,96753,Kihei,4,3.5,2162,20
311765,SLD,SF,920000.0,35 Kuli Puu St,KIHEI,HI,96753,Kihei,3,2.0,1550,0
390967,SLD,SF,920000.0,50 Laumakani Loop,KIHEI,HI,96753,Kihei,3,2.5,1256,27
339791,CXL,SF,924000.0,2582 Omiko PL,KIHEI,HI,96753,Kihei,4,3.0,1934,25
309797,EXP,SF,925000.0,572  S Kaiola ST,KIHEI,HI,96753,Kihei,5,3.0,2000,0
372611,SLD,SF,925000.0,67 Ponana St,KIHEI,HI,96753,Kihei,3,3.0,2100,20
400292,SLD,SF,925000.0,1578 S Kihei Rd,KIHEI,HI,96753,Kihei,6,3.0,2588,50
366656,EXP,SF,925000.0,2582 OMIKO Pl,KIHEI,HI,96753,Kihei,4,3.0,1934,0
308861,SLD,SF,925000.0,231 KAMAKOI Loop,KIHEI,HI,96753,Kihei,3,3.0,1982,0
319614,CXL,SF,925000.0,87 Kuli Puu St,KIHEI,HI,96753,Kihei,3,2.0,1550,0
314604,CXL,SF,925000.0,19 Ho'oiki PL,KIHEI,HI,96753,Kihei,4,3.0,1862,0
304962,SLD,SF,925000.0,169 Ahekolo  ST,KIHEI,HI,96753,Kihei,5,3.0,2471,0
382176,SLD,SF,925000.0,2852 Ohina St,KIHEI,HI,96753,Kihei,3,2.0,1560,30
311923,CXL,SF,929000.0,2194 Aluna PL,KIHEI,HI,96753,Kihei,3,2.0,1771,0
360703,SLD,SF,929900.0,2194 Aluna Pl,KIHEI,HI,96753,Kihei,3,2.0,1771,25
392403,SLD,SF,930000.0,41 Iliwai Loop,KIHEI,HI,96753,Kihei,4,3.0,2011,1
326429,SLD,SF,930000.0,18  N kukui PL,KIHEI,HI,96753,Kihei,4,3.5,2162,4
322797,SLD,SF,931100.0,12  N Kukui PL,KIHEI,HI,96753,Kihei,4,3.5,2162,11
332025,SLD,SF,931935.0,105 Laukahi ST,KIHEI,HI,96753,Kihei,4,3.5,2162,1
368966,CXL,SF,935000.0,163 Kuli Puu St,KIHEI,HI,96753,Kihei,4,2.5,1851,25
312466,CXL,SF,935000.0,263 Aone ST,KIHEI,HI,96753,Kihei,4,3.0,2046,0
403302,PNDS,SF,935000.0,244 Hoalike St,KIHEI,HI,96753,Kihei,3,1.5,984,25
359880,CXL,SF,936000.0,612 Umeke St,KIHEI,HI,96753,Kihei,2,2.0,1898,11
319644,SLD,SF,938000.0,17 Moana AVE,KIHEI,HI,96753,Kihei,3,3.0,1821,0
396411,SLD,SF,938880.0,64 Laumaewa Loop,KIHEI,HI,96753,Kihei,3,2.0,1174,23
340264,CXL,SF,939000.0,29 Mahalo Nui PL,KIHEI,HI,96753,Kihei,3,3.0,1687,27
318257,SLD,SF,939000.0,82 Ponana ST,KIHEI,HI,96753,Kihei,3,2.0,1775,0
386720,SLD,SF,939000.0,2682 Puu Hoolai St,KIHEI,HI,96753,Kihei,5,3.0,2011,30
321609,SLD,SF,940000.0,34 Moana AVE,KIHEI,HI,96753,Kihei,3,2.0,1668,0
371960,SLD,SF,940000.0,2539 Omiko Pl,KIHEI,HI,96753,Kihei,4,3.0,1934,2
320383,CXL,SF,940000.0,39 Laukahi,KIHEI,HI,96753,Kihei,3,2.0,1668,0
